,property_a,property_b
sample_6957,0.17791667907507536,1.0999827512684388
sample_6958,0.2704595668013495,1.189188968651426
sample_6959,0.39184212118649253,1.2461622243402082
sample_6960,0.542064342230504,1.2709025183347844
sample_6961,0.15322331083535637,0.5041040856192687
sample_6962,0.13180936816751104,0.7086153567824895
sample_6963,0.13923509215853444,0.8808936662515048
sample_6964,0.17550048280842667,1.0209390140263142
sample_6965,0.24060554011718743,1.1287514001069183
sample_6966,0.334550264084817,1.2043308244933166
sample_6967,0.45733465471131535,1.2476772871855095
sample_6968,0.23229682231584675,0.5584065060422556
sample_6969,0.2122847158893567,0.7492909842088873
sample_6970,0.2211122761217355,0.9079425006813133
sample_6971,0.2587795030129829,1.034361055459534
sample_6972,0.32528639656309905,1.1285466485435491
sample_6973,0.42063295677208395,1.1904992799333585
sample_6974,0.3333623292001365,0.5837355260633937
sample_6975,0.3147520590150018,0.7609932112334366
sample_6976,0.3249814554887358,0.9060179347092736
sample_6977,0.3640505186213385,1.018809696490905
sample_6978,0.43195924841281,1.099368496578331
sample_6979,0.45641983148822557,0.5800911456826834
sample_6980,0.4392113975444462,0.7437220378561371
sample_6981,0.4508426302595355,0.8751199683353853
sample_6982,0.4913135296334936,0.9742849371204277
sample_6983,0.6014693291801143,0.5474733649001244
sample_6984,0.5856627314776901,0.6974774640769892
sample_6985,0.5986958004341347,0.8152486015596483
sample_6986,0.7685108222758021,0.4858821837157168
sample_6987,0.7541060608147334,0.6222594898959926
sample_6988,0.9575443107752892,0.39531760212946054
sample_6989,0.058007261766204604,-0.0038999120388605313
sample_6990,0.031479893394055825,0.25636267817433056
sample_6991,0.033792191680775796,0.48439230669331607
sample_6992,0.06494415662636441,0.6801889735180959
sample_6993,0.12493578823082185,0.8437526786486702
sample_6994,0.21376708649414788,0.9750834220850388
sample_6995,0.3314380514163427,1.0741812038272018
sample_6996,0.4779486829974061,1.1410460238751594
sample_6997,0.6532989812373386,1.1756778822289113
sample_6998,0.8574889461361392,1.1780767788884576
sample_6999,1.0905185776938087,1.1482427138537985
sample_7000,0.0488529538387959,0.1666266962821389
sample_7001,0.023727421708002405,0.41326249349874095
sample_7002,0.12138882526883435,0.9597721149833134
sample_7003,0.21162195977351567,1.077476065423093
sample_7004,0.6553593632407724,1.2371901465771988
sample_7005,0.8609511643809284,1.2259622502401561
sample_7006,0.061690641315186506,0.30817990420128955
sample_7007,0.03796694542574852,0.5411889084213026
sample_7008,0.04308291619517904,0.74196495094711
sample_7009,0.07703855362347828,0.9105080317787119
sample_7010,0.13983385771064621,1.046818150916108
sample_7011,0.23146882845668287,1.1508953083592988
sample_7012,0.35194346586158826,1.2227395041082838
sample_7013,0.5012577699253624,1.2623507381630636
sample_7014,0.6794117406480054,1.2697290105236374
sample_7015,0.09652032419537673,0.4207597117185917
sample_7016,0.07419846454729392,0.6401419229420157
sample_7017,0.08071627155807976,0.8272911724712342
sample_7018,0.11607374522773431,0.982207460306247
sample_7019,0.18027088555625756,1.1048907864470543
sample_7020,0.27330769254364945,1.1953411508936558
sample_7021,0.3951841661899102,1.253558553646052
sample_7022,0.5459003064950395,1.2795429947042427
sample_7023,0.15334200247936616,0.5043661188340451
sample_7024,0.1324219790726386,0.7101215370608802
sample_7025,0.1403416223247797,0.8836439935935096
sample_7026,0.17710093223578965,1.0249334884319334
sample_7027,0.24269990880566816,1.1339900215761518
sample_7028,0.33713855203441545,1.2108135930261645
sample_7029,0.4604168619220316,1.2554042027819716
sample_7030,0.23215567616715502,0.5589991255476501
sample_7031,0.21263748900178273,0.7511277507778961
sample_7032,0.22195896849527919,0.9110234143139364
sample_7033,0.2601201146476444,1.0386861161557712
sample_7034,0.3271209274588782,1.1341158563034006
sample_7035,0.4229614069289809,1.1973126347568241
sample_7036,0.33296134525874327,0.5846587318594062
sample_7037,0.3148449943347263,0.7631605640930633
sample_7038,0.32556831006957804,0.9094294346325147
sample_7039,0.36513129246329856,1.0234653434777605
sample_7040,0.43353394151588776,1.1052682906288007
sample_7041,0.4557590097541309,0.5813449377693138
sample_7042,0.43904449507146914,0.7462199770063819
sample_7043,0.4511696470476763,0.8788620545492444
sample_7044,0.4921344656827521,0.979271170397901
sample_7045,0.600548669653318,0.5490577432773729
sample_7046,0.5852359912120116,0.700305989517852
sample_7047,0.5987629794295739,0.8193212740641254
sample_7048,0.7673303249563045,0.48779714838358335
sample_7049,0.7534194827563534,0.6254186016274733
sample_7050,0.95610397566309,0.3975631530879451
sample_7051,0.05926529190337951,-0.0049101918137200995
sample_7052,0.033231842792348476,0.25659654546308525
sample_7053,0.03603806034018614,0.485870321045685
sample_7054,0.06768394454689247,0.6829111349340791
sample_7055,0.12816949541246767,0.8477189871282677
sample_7056,0.21749471293691142,0.9802938776282506
sample_7057,0.335659597120224,1.080635806434028
sample_7058,0.48266414796240514,1.1487447735455998
sample_7059,0.6585083654634551,1.184620778962966
sample_7060,0.8631922496233737,1.1882638226861266
sample_7061,1.0967158004421609,1.1596739047150817
sample_7062,0.0498511461832693,0.16594700279789737
sample_7063,0.0252195333135935,0.4138269470781136
sample_7064,0.12436269465777866,0.9640690097535289
sample_7065,0.21508974842357773,1.0830171072569228
sample_7066,0.6603089096741875,1.2464636296018714
sample_7067,0.8663946300754612,1.236479880328443
sample_7068,0.06242899586695841,0.3078307970076659
sample_7069,0.03919921923863806,0.5420839482912934
sample_7070,0.044809109269186354,0.744104137880715
sample_7071,0.07925866595860334,0.9138913657759311
sample_7072,0.14254788930688903,1.0514456319769416
sample_7073,0.23467677931404346,1.1567669364837465
sample_7074,0.3556453359800666,1.229855279296346
sample_7075,0.5054535593049584,1.27071066041474
sample_7076,0.6841014492887191,1.2793330798389282
sample_7077,0.09699884095444708,0.42074119081558614
sample_7078,0.07517090056748194,0.6413675491026244
sample_7079,0.08218262683938551,0.8297609456954571
sample_7080,0.11803401977015787,0.9859213805940843
sample_7081,0.18272507935979887,1.1098488537985056
sample_7082,0.27625580560830854,1.2015433653087217
sample_7083,0.398626198515687,1.2610049151247322
sample_7084,0.549836258081934,1.288233503246537
sample_7085,0.15356068144573504,0.5046781842216576
sample_7086,0.1331345773001252,0.7116777495121069
sample_7087,0.14154813981338404,0.8864443531083508
sample_7088,0.17880136898551174,1.0289779950103888
sample_7089,0.24489426481650794,1.1392786752182213
sample_7090,0.339826827306373,1.2173463937318483
sample_7091,0.4635990564551068,1.2631811505512696
sample_7092,0.2321145173408224,0.5596417772258805
sample_7093,0.21309024943656782,0.7530145495197409
sample_7094,0.22290564819118203,0.9141543601193955
sample_7095,0.26156071360466493,1.0430612090248446
sample_7096,0.3290554456770165,1.1397350962360882
sample_7097,0.4253898444082369,1.204176021753126
sample_7098,0.3326603486397091,0.5856319698282547
sample_7099,0.3150379169768099,0.765377949125526
sample_7100,0.3262551519727794,0.9128909667285917
sample_7101,0.36631205362761754,1.0281710226374519
sample_7102,0.4352086219413245,1.1112181168521063
sample_7103,0.45519817534239526,0.5826487620287804
sample_7104,0.4389775799208513,0.7487679483294627
sample_7105,0.45159665115817615,0.8826541729359394
sample_7106,0.49305538905436963,0.9843074358482105
sample_7107,0.5997279974488807,0.5506921538274574
sample_7108,0.5849092382686922,0.7031845471315508
sample_7109,0.5989301457473722,0.8234439787414385
sample_7110,0.7662498149591657,0.48976214522428585
sample_7111,0.7528328920203324,0.6286277455317901
sample_7112,0.9547636278732496,0.3998587362192656
sample_7113,0.060623309362913436,-0.005870439415743722
sample_7114,0.03508377951300018,0.2568804449246759
sample_7115,0.03838391632195548,0.48739836757088995
sample_7116,0.07052371978977973,0.6856833285228983
sample_7117,0.1315031899164726,0.8517353277807012
sample_7118,0.22132232670203408,0.9855543653442984
sample_7119,0.33998113014646436,1.0871404412136902
sample_7120,0.4874796002497632,1.1564935553888764
sample_7121,0.663817737011931,1.1936137078698565
sample_7122,0.8689955404329672,1.1985008986566315
sample_7123,1.1030130105128724,1.1711551277492012
sample_7124,0.05094932585010181,0.1653173414864917
sample_7125,0.026811632241543704,0.41444143283032225
sample_7126,0.12743655136908205,0.9684159366965805
sample_7127,0.21865752439599884,1.0886081812635888
sample_7128,0.6653584434299618,1.25578714479938
sample_7129,0.8719380830923533,1.247047542589566
sample_7130,0.06326733774108942,0.30753172198687834
sample_7131,0.04053148037388685,0.54302902033412
sample_7132,0.04663528966555286,0.7462933569871559
sample_7133,0.08157876561608751,0.9173247319459863
sample_7134,0.14536190822549097,1.0561231452106112
sample_7135,0.23798471749376307,1.1626885967810305
sample_7136,0.3594471934209039,1.237021086657244
sample_7137,0.5097493360069134,1.2791206148392524
sample_7138,0.6888911452517918,1.2889871813270548
sample_7139,0.09757734503587656,0.42077270208541656
sample_7140,0.07624332391002919,0.6426432074360692
sample_7141,0.08374896944305052,0.8322807510925161
sample_7142,0.12009428163494049,0.9896853330547577
sample_7143,0.18527926048569926,1.1148569533227934
sample_7144,0.2793039059953266,1.2077956118966235
sample_7145,0.40216821816382275,1.2685013087762482
sample_7146,0.5538721969911875,1.2969740439616677
sample_7147,0.15387934773446302,0.505040281782106
sample_7148,0.13394716284997088,0.7132839941361696
sample_7149,0.14285464462434747,0.8892947447960277
sample_7150,0.18060179305759289,1.0330725337616802
sample_7151,0.24718860814970683,1.144617361033127
sample_7152,0.34261508990068956,1.2239292266103683
sample_7153,0.4668812383105411,1.2710081304934038
sample_7154,0.23217334583684884,0.560334461076947
sample_7155,0.21364299719371202,0.7549513804344216
sample_7156,0.22395231520944395,0.9173353380976905
sample_7157,0.26310129988404457,1.047486334066754
sample_7158,0.3310899512175139,1.145404368341612
sample_7159,0.42791826920985193,1.211089440922264
sample_7160,0.33245933934303407,0.5866552399699392
sample_7161,0.3153308269412526,0.7676453663308247
sample_7162,0.32704198119833977,0.9164025309975047
sample_7163,0.3675928021142957,1.0329267339699792
sample_7164,0.43698328968912037,1.117217975248248
sample_7165,0.4547373282530187,0.5840026184610829
sample_7166,0.43901065209259243,0.7513659518253795
sample_7167,0.452123642591035,0.8864963234954704
sample_7168,0.4940762997483462,0.9893937334713558
sample_7169,0.5990073125668027,0.552376596550378
sample_7170,0.5846824726477318,0.7061131369180855
sample_7171,0.5991972993875295,0.8276167155915874
sample_7172,0.765269292284386,0.4917771742378244
sample_7173,0.7523462886066705,0.631886921608943
sample_7174,0.953523267405769,0.40220435152342215
sample_7175,0.0620813141448065,-0.006780654844931289
sample_7176,0.037035703556010935,0.2572143765591025
sample_7177,0.04082975962608404,0.4889764462689309
sample_7178,0.07346348235502595,0.6885055542845535
sample_7179,0.13493687174283658,0.8558017006059706
sample_7180,0.2252499277895158,0.9908648852331822
sample_7181,0.3444026504950638,1.093695108166188
sample_7182,0.4923950398594804,1.1642923694049885
sample_7183,0.669227095882766,1.2026566689495832
sample_7184,0.87489881856492,1.2087880067999723
sample_7185,1.1094102079059427,1.1826863829561562
sample_7186,0.052147492839293375,0.16473771234792217
sample_7187,0.028503718491853014,0.41510595075536694
sample_7188,0.13061039540274452,0.972812895812468
sample_7189,0.22232528769077906,1.0942492874430905
sample_7190,0.6705079645080951,1.2651606921697245
sample_7191,0.8775815234316047,1.2576652370235246
sample_7192,0.06420566693757948,0.30728267913892676
sample_7193,0.04196372883149463,0.5440241245497828
sample_7194,0.048561457384278334,0.748532608266433
sample_7195,0.08399885259593076,0.9208081302888775
sample_7196,0.1482759144664519,1.0608506906171167
sample_7197,0.2413926429958418,1.1686602892511502
sample_7198,0.36334903818410036,1.244236926190978
sample_7199,0.5141451000312276,1.2875806014366007
sample_7200,0.6937808285372236,1.2986913149880173
sample_7201,0.09825583643966512,0.42085424552808304
sample_7202,0.07741573457493542,0.6439688979423499
sample_7203,0.0854152993690745,0.8348505886624111
sample_7204,0.12225453082208221,0.9934993176882668
sample_7205,0.18793342893395876,1.119915085019917
sample_7206,0.28245199370470386,1.2140978906573614
sample_7207,0.40581022513431775,1.2760477346006005
sample_7208,0.5580081232228002,1.305764616849634
sample_7209,0.15429800134555008,0.5054524115153906
sample_7210,0.1348597357221757,0.7149402709330683
sample_7211,0.14426113675766997,0.8921951686565407
sample_7212,0.18250220445203313,1.0372171046858074
sample_7213,0.2495829388052648,1.1500060790208686
sample_7214,0.34550333981736525,1.230562091661724
sample_7215,0.4702634074883345,1.2788851426083738
sample_7216,0.23233216165523438,0.5610771771008495
sample_7217,0.2142957322732153,0.7569382435219383
sample_7218,0.22509896955006498,0.9205663482488216
sample_7219,0.2647418734857833,1.0519614912814992
sample_7220,0.3332244440803704,1.1511236726199714
sample_7221,0.4305466813338261,1.2180528922642377
sample_7222,0.3323583173687181,0.5877285422844597
sample_7223,0.3157237242280544,0.7699628157089595
sample_7224,0.32792879774625927,0.9199641274392538
sample_7225,0.36897353792333293,1.0377324774753425
sample_7226,0.4388579447592753,1.1232678658172257
sample_7227,0.4543764684860012,0.5854065070662214
sample_7228,0.43914371158669274,0.7540139874941323
sample_7229,0.452750621346253,0.8903885062278375
sample_7230,0.49519719776468196,0.9945300632673373
sample_7231,0.5983866150070838,0.5541110714461345
sample_7232,0.5845556943491306,0.7090917588774563
sample_7233,0.5995644403500461,0.8318394846145725
sample_7234,0.7643887569319656,0.49384223542419897
sample_7235,0.7519596725153678,0.6351961298589318
sample_7236,0.9523828942606469,0.40459999900041477
sample_7237,0.06363930624905872,-0.007640838101282799
sample_7238,0.0390876149213808,0.25759834036636525
sample_7239,0.043375590252571705,0.49060455713980783
sample_7240,0.07650323224263136,0.6913778122190448
sample_7241,0.13847054089155966,0.8599181056040761
sample_7242,0.22927751619935663,0.996225437294902
sample_7243,0.34892415816602235,1.1002998072915222
sample_7244,0.49741046679155665,1.172141215593937
sample_7245,0.6747364420759601,1.211749662202146
sample_7246,0.8809020840192319,1.2191251471161495
sample_7247,1.115907392621372,1.1942676703359474
sample_7248,0.053445647150844044,0.16420811538218855
sample_7249,0.030295792064521487,0.4158205008532476
sample_7250,0.13388422675876616,0.9772598871011915
sample_7251,0.22609303830791838,1.0999404257954284
sample_7252,0.6757574729085878,1.2745842717129054
sample_7253,0.8833249510932148,1.2683329636303196
sample_7254,0.06524398345642865,0.30708366846381124
sample_7255,0.043495964611461546,0.5450692609382815
sample_7256,0.050587612425363,0.750821891718546
sample_7257,0.08651892689813315,0.9243415608046048
sample_7258,0.15128990802977202,1.0656282681964584
sample_7259,0.2449005558202796,1.174682013894106
sample_7260,0.3673508702696559,1.2515027978975484
sample_7261,0.5186408513779008,1.2960906202067852
sample_7262,0.6987704991450148,1.308445480821816
sample_7263,0.09903431516581279,0.42098582114358546
sample_7264,0.07868813256220084,0.6453446206214666
sample_7265,0.08718161661745766,0.8374704584051421
sample_7266,0.12451476733158312,0.9973633344946121
sample_7267,0.1906875847045773,1.1250232488898764
sample_7268,0.28570006873644016,1.2204502015909353
sample_7269,0.4095522194271718,1.2836441925977886
sample_7270,0.562244036776772,1.3146052219104363
sample_7271,0.15481664227899625,0.505914573421511
sample_7272,0.1358722959167396,0.7166465799028032
sample_7273,0.1457676162133516,0.8951456246898897
sample_7274,0.18450260316883246,1.0414117077827707
sample_7275,0.2520772567831819,1.155444829181446
sample_7276,0.3484915770564001,1.2372449888859158
sample_7277,0.47374556398848705,1.2868121868961802
sample_7278,0.23259096479597902,0.561869925297588
sample_7279,0.21504845467507766,0.7589751387822911
sample_7280,0.22634561121304508,0.9238473905727886
sample_7281,0.2664824344098811,1.0564866806690807
sample_7282,0.33545892426558593,1.156893009071167
sample_7283,0.4332750807801594,1.2250663757790479
sample_7284,0.33235728271676124,0.5888518767718163
sample_7285,0.31621660883721525,0.7723302972599303
sample_7286,0.3289156016165379,0.9235757560538389
sample_7287,0.37045426105472923,1.0425882531535418
sample_7288,0.4408325871517894,1.1293677885590392
sample_7289,0.4541155960413429,0.5868604278441959
sample_7290,0.4393767584031521,0.756712055335721
sample_7291,0.4534775874238301,0.8943307211330407
sample_7292,0.4964180831033769,0.9997164252361546
sample_7293,0.5978659047697239,0.555895578514727
sample_7294,0.5845289033728884,0.7121204130096632
sample_7295,0.6000315686349217,0.8361122858103938
sample_7296,0.7636082089019043,0.49595732878340953
sample_7297,0.7516730437464241,0.6385553702817567
sample_7298,0.9513425084378839,0.4070456786502433
sample_7299,0.06529728567567,-0.008450989184798474
sample_7300,0.04123951360910985,0.25803233634646394
sample_7301,0.046021408201418396,0.4922827001835208
sample_7302,0.0796429694525958,0.694300102326372
sample_7303,0.14210419736264188,0.8640845427750177
sample_7304,0.23340509193155656,1.0016360215294577
sample_7305,0.35354565315933995,1.1069545385896922
sample_7306,0.502525881045992,1.1800400939557214
sample_7307,0.6803457755915132,1.2208926876275443
sample_7308,0.8870053367959025,1.2295123196051623
sample_7309,1.1225045646591605,1.2058989898885746
sample_7310,0.05484378878475382,0.1637285505892911
sample_7311,0.03218785295954901,0.41658508312396436
sample_7312,0.13725804543714681,0.9817569105627512
sample_7313,0.22996077624741676,1.1056815963206024
sample_7314,0.6811069686314394,1.2840578834289218
sample_7315,0.8891683660771841,1.2790507224099508
sample_7316,0.06638228729763693,0.3069346899615317
sample_7317,0.04512818771378746,0.5461644294996162
sample_7318,0.05271375478880663,0.753161207343495
sample_7319,0.08913898852269461,0.9279250234931682
sample_7320,0.15440388891545112,1.070455877948636
sample_7321,0.2485084559670765,1.1807537707098978
sample_7322,0.3714526896775705,1.2588187017769543
sample_7323,0.5232365900469331,1.3046506711498056
sample_7324,0.7038601570751648,1.3182496788284508
sample_7325,0.09991278121431951,0.42116742893192394
sample_7326,0.0800605178718253,0.6467703754734194
sample_7327,0.08904792118819979,0.8401403603207092
sample_7328,0.12687499116344303,1.0012773834737934
sample_7329,0.19354172779755496,1.130181444932672
sample_7330,0.2890481310905355,1.226852544697345
sample_7331,0.4133942010423849,1.2912906827678126
sample_7332,0.5665799376531029,1.3234958591440746
sample_7333,0.15543527053480147,0.5064267675004674
sample_7334,0.13698484343366252,0.718402921045374
sample_7335,0.14737408299139232,0.8981461128960748
sample_7336,0.1866029892079909,1.04565634305257
sample_7337,0.25467156208345804,1.1609336115148596
sample_7338,0.351579801617794,1.2439779182829436
sample_7339,0.4773277078109987,1.2947892633568223
sample_7340,0.2329497552590828,0.5627127056671625
sample_7341,0.21590116439929913,0.7610620662154799
sample_7342,0.22769224019838427,0.9271784650695916
sample_7343,0.2683229826563381,1.0610619022294978
sample_7344,0.33779339177316053,1.1627123776951986
sample_7345,0.4361034675488519,1.2321298914666938
sample_7346,0.33245623538716346,0.5900252434320088
sample_7347,0.31680948076873516,0.7747478109837371
sample_7348,0.33000239280917554,0.92723741684126
sample_7349,0.3720349715084847,1.0474940610045773
sample_7350,0.44290721686666257,1.135517743473689
sample_7351,0.4539547109190436,0.5883643807950065
sample_7352,0.43970979254197057,0.7594601553501459
sample_7353,0.4543045408237663,0.8983229682110797
sample_7354,0.4977389557644307,1.004952819377808
sample_7355,0.5974451818547231,0.5577301177561556
sample_7356,0.5846020997190053,0.715199099314706
sample_7357,0.6005986842421565,0.8404351191790508
sample_7358,0.762927648194202,0.4981224543154561
sample_7359,0.7514864022998395,0.6419646428774175
sample_7360,0.95040210993748,0.40954139047290794
sample_7361,0.06705525242464033,-0.009211108095478093
sample_7362,0.04349139961919793,0.2585163644993987
sample_7363,0.04876721347262422,0.4940108754000698
sample_7364,0.08288269398491938,0.6972724246065353
sample_7365,0.14583784115608311,0.8683010121187953
sample_7366,0.23763265498611552,1.0070966379368496
sample_7367,0.3582671354750167,1.1136593020606984
sample_7368,0.5077412826227865,1.1879890044903416
sample_7369,0.6860550964294252,1.2300857452257792
sample_7370,0.8932085768949325,1.2399495242670113
sample_7371,1.1292017240193084,1.2175803416140378
sample_7372,0.05634191774102265,0.16329901796922947
sample_7373,0.034179901176935534,0.41739969756751716
sample_7374,0.14073185143788655,0.9863039661971467
sample_7375,0.23392850150927424,1.1114727990186122
sample_7376,0.68655645167665,1.2935815273177746
sample_7377,0.8951117683835126,1.2898185133624176
sample_7378,0.06762057846120426,0.3068357436320882
sample_7379,0.04686039813847259,0.547309630233787
sample_7380,0.05493988447460946,0.75555055514128
sample_7381,0.09185903746961513,0.9315585183545676
sample_7382,0.15761785712348939,1.0753335198736496
sample_7383,0.2522163434362325,1.1868755596985257
sample_7384,0.37565449640784426,1.2661846378291965
sample_7385,0.5279323160383246,1.313260754265662
sample_7386,0.709049802327674,1.3281039090079214
sample_7387,0.1008912345851854,0.42139906889309847
sample_7388,0.08153289050380894,0.6482461624982081
sample_7389,0.09101421308130112,0.8428602944091121
sample_7390,0.1293352023176621,1.0052414646258108
sample_7391,0.19649585821289173,1.1353896731483037
sample_7392,0.29249618076698997,1.233304919976591
sample_7393,0.41733616997995715,1.2989872051106728
sample_7394,0.5710158258517928,1.332436528550549
sample_7395,0.1561538861129658,0.50698899375226
sample_7396,0.1381973782729446,0.7202092943607807
sample_7397,0.14908053709179211,0.9011966332750958
sample_7398,0.18880336256950842,1.0499510104952052
sample_7399,0.2573658547060933,1.1664724260211092
sample_7400,0.3547680135015469,1.2507608798528076
sample_7401,0.48100983895586935,1.3028163719903003
sample_7402,0.2334085330445456,0.5636055182095729
sample_7403,0.21685386144587965,0.7631990258215047
sample_7404,0.22913885650608254,0.9305595717392308
sample_7405,0.2702635182251541,1.0656871559627512
sample_7406,0.3402278466030943,1.1685817784920662
sample_7407,0.4390318416399033,1.2392434393271756
sample_7408,0.3326551753799248,0.5912486422650373
sample_7409,0.31750234002261424,0.7772153568803799
sample_7410,0.3311891713241723,0.930949109801517
sample_7411,0.3737156692845992,1.0524499010284485
sample_7412,0.4450818339038948,1.1417177305611745
sample_7413,0.4538938131191034,0.5899183659186531
sample_7414,0.4401428140031481,0.7622582875374067
sample_7415,0.4552314815460615,0.9023652474619548
sample_7416,0.49915981574784374,1.0102392456922973
sample_7417,0.5971244462620814,0.5596146891704202
sample_7418,0.5847752833874814,0.7183278177925849
sample_7419,0.6012657871717502,0.8448079847205439
sample_7420,0.7623470748088588,0.5003376120203387
sample_7421,0.7513997481756141,0.6454239476459144
sample_7422,0.9495616987594353,0.41208713446840856
sample_7423,0.06891320649596985,-0.009921194833321545
sample_7424,0.04584327295164517,0.25905042482516943
sample_7425,0.051613006066189154,0.4957890827894549
sample_7426,0.086222405839602,0.7002947790595346
sample_7427,0.14967147227188346,0.8725675136354089
sample_7428,0.24196020536303367,1.0126072865170774
sample_7429,0.3630886051130525,1.1204140977045405
sample_7430,0.51305667152194,1.195987947197798
sample_7431,0.6918644045896967,1.2393288349968499
sample_7432,0.8995118043163215,1.2504367611016962
sample_7433,1.135998870701815,1.229311725512337
sample_7434,0.05794003401965059,0.162919517522004
sample_7435,0.03627193671668122,0.4182643441839059
sample_7436,0.14430564476098542,0.9909010540043783
sample_7437,0.23799621409349087,1.1173140338894578
sample_7438,0.6921059220442198,1.3031552033794633
sample_7439,0.9011551580121999,1.3006363364877205
sample_7440,0.06895885694713069,0.30678682947548075
sample_7441,0.04869259588551672,0.5485048631407937
sample_7442,0.057266001482771334,0.757989935111901
sample_7443,0.09467907373889473,0.9352420453888028
sample_7444,0.16093181265388673,1.080261193971499
sample_7445,0.25602421822774757,1.1930473808599897
sample_7446,0.3799562904604771,1.2736006060542748
sample_7447,0.5327280293520751,1.3219208695543543
sample_7448,0.7143394349025423,1.338008171360228
sample_7449,0.1019696752784103,0.42168074102710895
sample_7450,0.08310525045815156,0.649771981695833
sample_7451,0.09308049229676149,0.8456302606703512
sample_7452,0.13189540079424014,1.0092555779506642
sample_7453,0.19954997595058754,1.1406479335367714
sample_7454,0.2960442177658036,1.239807327428673
sample_7455,0.42137812623988846,1.306733759626369
sample_7456,0.5755517013728417,1.3414272301298595
sample_7457,0.15697248901348923,0.5076012521768886
sample_7458,0.13950990043458578,0.7220656998490236
sample_7459,0.150886978514551,0.9042971858269531
sample_7460,0.191103723253385,1.0542957101106767
sample_7461,0.2601601346510876,1.1720612727001951
sample_7462,0.358056212707659,1.2575938735955074
sample_7463,0.48479195742309916,1.3108935127966146
sample_7464,0.23396729815236753,0.5645483629248195
sample_7465,0.2306854601361399,0.9339907105817059
sample_7466,0.27230404111632917,1.0703624418688407
sample_7467,0.34276228875538717,1.17450121146177
sample_7468,0.44206020305331384,1.2464070193604935
sample_7469,0.3329541026950452,0.5925220732709018
sample_7470,0.31829518659885236,0.7797329349498588
sample_7471,0.3324759371615282,0.9347108349346103
sample_7472,0.3754963543830728,1.057455773225156
sample_7473,0.44735643826348614,1.1479677498214962
sample_7474,0.4539329026415223,0.5915223832151356
sample_7475,0.4406758227866847,0.7651064518975035
sample_7476,0.45625840959071595,0.906457558885666
sample_7477,0.5006806630536157,1.0155757041796227
sample_7478,0.5969036979917988,0.5615492927575207
sample_7479,0.5850484543783165,0.7215065684432997
sample_7480,0.6020328774237029,0.8492308824348731
sample_7481,0.7618664887458747,0.5026028018980573
sample_7482,0.7514130813737476,0.6489332845872473
sample_7483,0.9488212749037497,0.4146829106367452
sample_7484,0.04991525791046364,-0.011552979404531705
sample_7485,0.02170053621725576,0.25360512611259106
sample_7486,0.022325481182916718,0.4865302699355084
sample_7487,0.051790092807446286,0.6872224520642201
sample_7488,0.11009437109084463,0.8556816724987262
sample_7489,0.19723831603311162,0.9919079312390267
sample_7490,0.31322192763424733,1.0959012282851215
sample_7491,0.4580452058942517,1.1676615636370111
sample_7492,0.631708150813125,1.2071889372946947
sample_7493,0.834210762390867,1.214483349258173
sample_7494,1.0655530406274774,1.1895447995274457
sample_7495,0.04172623781348686,0.15904144891742195
sample_7496,0.014913352361634269,0.41057276143795574
sample_7497,0.10751269595928906,0.9717689288343239
sample_7498,0.19605847714291136,1.0943683945780354
sample_7499,0.6347338206469908,1.2687690216439365
sample_7500,0.8386382684660878,1.2624366406108256
sample_7501,0.05552921312030945,0.30066247683752695
sample_7502,0.030118163909812257,0.5385669963614718
sample_7503,0.033546781358183786,0.7442385541912111
sample_7504,0.06581506546542398,0.9176771503267449
sample_7505,0.12692301623153288,1.0588827847680728
sample_7506,0.2168706336565105,1.1678554575151954
sample_7507,0.3356579177403568,1.2445951685681123
sample_7508,0.48328486848307173,1.2891019179268237
sample_7509,0.6597514858846556,1.3013757055913295
sample_7510,0.09132418383093152,0.4133101043557834
sample_7511,0.06731497086178953,0.6375878308831393
sample_7512,0.0721454245515164,0.8296325957162896
sample_7513,0.10581554490011186,0.9894443988552343
sample_7514,0.16832533190757615,1.1170232402999734
sample_7515,0.25967478557390894,1.212369120050507
sample_7516,0.3798639058991106,1.2754820381068348
sample_7517,0.528892692883181,1.3063619944689573
sample_7518,0.1491111499453529,0.4969843314721912
sample_7519,0.12650377321756623,0.707635265002958
sample_7520,0.13273606314864828,0.8860532368395194
sample_7521,0.16780801973859918,1.032238246981875
sample_7522,0.23171964298741865,1.1461902954300252
sample_7523,0.32447093289510687,1.2279093821839697
sample_7524,0.4460618894616638,1.2773955072437086
sample_7525,0.22889011146357366,0.5516851581867503
sample_7526,0.20768457097714232,0.7487092987209283
sample_7527,0.21531869714957974,0.9135004775609006
sample_7528,0.2517924899808858,1.0460586947066672
sample_7529,0.31710594947106063,1.1463839501582282
sample_7530,0.41125907562010416,1.2144762439155838
sample_7531,0.33066106838559384,0.577412584499461
sample_7532,0.3108573641405178,0.7608099320370498
sample_7533,0.31989332655431046,0.9119743178804331
sample_7534,0.35776895562697186,1.0309057420296108
sample_7535,0.424484251358502,1.1176042044845829
sample_7536,0.4544240207114133,0.5741666104103229
sample_7537,0.4360221527076926,0.7439371649513228
sample_7538,0.44645995136284056,0.8814747577981171
sample_7539,0.4857374166768573,0.9867793889507057
sample_7540,0.6001789684410324,0.5419472359193364
sample_7541,0.5831789366786668,0.6980909974637473
sample_7542,0.5950185715751701,0.8220017973139525
sample_7543,0.7679259115744506,0.4807544610265011
